age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,education_compact,education_compact_num,us,married
44,Local_gov,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,Black,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
37,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,>50K,High school or GED,1,1,1
35,Private,Some_college,10,Never_married,Sales,Not_in_family,Amer_Indian_Eskimo,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
60,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,Asian_Pac_Islander,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
54,Self_emp_inc,7th_8th,4,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,0,0,40,United_States,>50K,No degree,0,1,1
37,Private,Bachelors,13,Never_married,Exec_managerial,Not_in_family,Black,Male,0,0,60,United_States,>50K,Bachelor's,3,1,0
50,Private,Assoc_acdm,12,Divorced,Sales,Not_in_family,White,Female,0,0,40,United_States,<=50K,Associate's,2,1,0
38,Private,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,0,0,50,Poland,<=50K,Bachelor's,3,0,1
45,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,55,United_States,<=50K,Bachelor's,3,1,1
25,Private,10th,6,Never_married,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,<=50K,No degree,0,1,0
31,Private,Some_college,10,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
64,Unknown,1st_4th,2,Divorced,Unknown,Not_in_family,White,Male,0,0,40,United_States,<=50K,No degree,0,1,0
90,Private,HS_grad,9,Never_married,Other_service,Not_in_family,Black,Male,0,2206,40,United_States,<=50K,High school or GED,1,1,0
54,Private,HS_grad,9,Married_civ_spouse,Adm_clerical,Husband,Black,Male,0,0,20,United_States,<=50K,High school or GED,1,1,1
53,Local_gov,Preschool,1,Never_married,Machine_op_inspct,Not_in_family,White,Female,0,0,35,United_States,<=50K,No degree,0,1,0
18,Private,HS_grad,9,Never_married,Sales,Own_child,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
60,Unknown,10th,6,Divorced,Unknown,Not_in_family,Amer_Indian_Eskimo,Female,0,0,10,United_States,<=50K,No degree,0,1,0
66,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,1409,0,50,United_States,<=50K,High school or GED,1,1,1
75,Private,Assoc_voc,11,Widowed,Adm_clerical,Not_in_family,White,Female,0,0,20,Colombia,<=50K,Associate's,2,0,0
65,Private,HS_grad,9,Divorced,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
35,Private,11th,7,Separated,Transport_moving,Not_in_family,Black,Male,3674,0,40,United_States,<=50K,No degree,0,1,0
41,Private,HS_grad,9,Divorced,Sales,Unmarried,Black,Female,0,0,38,United_States,<=50K,High school or GED,1,1,0
25,Private,Some_college,10,Never_married,Adm_clerical,Not_in_family,White,Male,0,0,42,United_States,<=50K,High school or GED,1,1,0
33,Private,Some_college,10,Divorced,Craft_repair,Other_relative,Other,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
28,Private,Prof_school,15,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,55,United_States,>50K,Professional school,5,1,0
59,State_gov,HS_grad,9,Married_civ_spouse,Other_service,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
40,State_gov,Some_college,10,Never_married,Adm_clerical,Not_in_family,White,Female,0,0,38,United_States,<=50K,High school or GED,1,1,0
41,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,50,Iran,>50K,Bachelor's,3,0,1
38,Local_gov,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,70,United_States,>50K,Master's,4,1,1
23,Private,HS_grad,9,Never_married,Transport_moving,Own_child,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,0
40,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,>50K,Bachelor's,3,1,1
41,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Other_service,Wife,White,Female,0,0,20,United_States,<=50K,High school or GED,1,1,1
24,State_gov,Assoc_acdm,12,Married_civ_spouse,Protective_serv,Husband,White,Male,0,0,50,United_States,<=50K,Associate's,2,1,1
20,Unknown,Some_college,10,Never_married,Unknown,Own_child,White,Male,0,0,20,United_States,<=50K,High school or GED,1,1,0
38,Private,Some_college,10,Divorced,Craft_repair,Not_in_family,White,Male,0,1741,40,United_States,<=50K,High school or GED,1,1,0
56,Private,HS_grad,9,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,35,Unknown,<=50K,High school or GED,1,0,1
58,Private,HS_grad,9,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,45,United_States,>50K,High school or GED,1,1,1
32,Private,HS_grad,9,Never_married,Other_service,Not_in_family,White,Female,0,0,34,United_States,<=50K,High school or GED,1,1,0
40,Private,Assoc_acdm,12,Married_civ_spouse,Tech_support,Husband,White,Male,0,1977,60,United_States,>50K,Associate's,2,1,1
45,Private,HS_grad,9,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,Unknown,<=50K,High school or GED,1,0,1
41,Private,Prof_school,15,Married_civ_spouse,Prof_specialty,Wife,White,Female,0,0,40,United_States,>50K,Professional school,5,1,1
42,Private,Bachelors,13,Married_civ_spouse,Adm_clerical,Wife,Black,Female,0,0,40,United_States,<=50K,Bachelor's,3,1,1
59,Local_gov,10th,6,Widowed,Other_service,Unmarried,Black,Female,0,0,30,United_States,<=50K,No degree,0,1,0
19,Local_gov,Some_college,10,Never_married,Adm_clerical,Own_child,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,0
58,Private,Some_college,10,Never_married,Transport_moving,Not_in_family,White,Male,0,0,20,United_States,<=50K,High school or GED,1,1,0
42,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,Asian_Pac_Islander,Male,0,0,40,Cambodia,>50K,High school or GED,1,0,1
20,Private,HS_grad,9,Never_married,Other_service,Own_child,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
32,Private,HS_grad,9,Separated,Other_service,Not_in_family,White,Female,0,0,30,United_States,<=50K,High school or GED,1,1,0
45,Private,Assoc_voc,11,Widowed,Exec_managerial,Not_in_family,White,Female,0,0,45,United_States,<=50K,Associate's,2,1,0
50,Private,7th_8th,4,Divorced,Craft_repair,Not_in_family,White,Male,0,0,40,United_States,<=50K,No degree,0,1,0
36,Private,Bachelors,13,Divorced,Prof_specialty,Own_child,White,Female,0,0,40,United_States,<=50K,Bachelor's,3,1,0
45,Private,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,0,0,60,United_States,<=50K,High school or GED,1,1,1
17,Private,11th,7,Never_married,Other_service,Own_child,White,Male,0,0,12,United_States,<=50K,No degree,0,1,0
59,Private,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,4064,0,40,United_States,<=50K,High school or GED,1,1,1
26,Private,11th,7,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,United_States,<=50K,No degree,0,1,1
37,Self_emp_inc,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,Asian_Pac_Islander,Male,0,0,75,Thailand,>50K,High school or GED,1,0,1
19,Unknown,Some_college,10,Never_married,Unknown,Own_child,White,Male,0,0,24,Canada,<=50K,High school or GED,1,0,0
64,Private,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,>50K,High school or GED,1,1,1
33,Private,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,45,United_States,<=50K,Bachelor's,3,1,0
33,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Wife,White,Female,0,0,40,United_States,>50K,High school or GED,1,1,1
61,Private,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,>50K,High school or GED,1,1,1
17,Private,9th,5,Never_married,Other_service,Own_child,White,Male,1055,0,24,United_States,<=50K,No degree,0,1,0
50,Self_emp_not_inc,Masters,14,Married_civ_spouse,Farming_fishing,Husband,White,Male,2407,0,98,United_States,<=50K,Master's,4,1,1
27,Local_gov,Masters,14,Never_married,Prof_specialty,Own_child,White,Male,0,0,35,United_States,<=50K,Master's,4,1,0
30,Private,HS_grad,9,Divorced,Prof_specialty,Own_child,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
43,Private,HS_grad,9,Married_civ_spouse,Handlers_cleaners,Husband,Black,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
44,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,7298,0,40,United_States,>50K,High school or GED,1,1,1
35,Private,Some_college,10,Never_married,Exec_managerial,Not_in_family,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
25,Private,Some_college,10,Never_married,Tech_support,Own_child,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
24,Private,Some_college,10,Married_civ_spouse,Machine_op_inspct,Wife,White,Female,7298,0,48,United_States,>50K,High school or GED,1,1,1
22,Private,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,15,Germany,<=50K,Bachelor's,3,0,0
42,Local_gov,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,5178,0,40,United_States,>50K,High school or GED,1,1,1
34,Private,Assoc_acdm,12,Divorced,Sales,Unmarried,Black,Female,0,0,45,United_States,<=50K,Associate's,2,1,0
60,Private,Bachelors,13,Divorced,Prof_specialty,Not_in_family,White,Female,0,0,42,United_States,<=50K,Bachelor's,3,1,0
21,Private,HS_grad,9,Never_married,Handlers_cleaners,Own_child,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,0
57,Federal_gov,Masters,14,Married_civ_spouse,Sales,Husband,White,Male,15024,0,40,United_States,>50K,Master's,4,1,1
41,Private,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,60,United_States,>50K,Professional school,5,1,1
50,Private,Some_college,10,Divorced,Other_service,Not_in_family,White,Male,0,0,45,United_States,<=50K,High school or GED,1,1,0
25,Private,Bachelors,13,Never_married,Exec_managerial,Not_in_family,White,Female,0,0,40,United_States,<=50K,Bachelor's,3,1,0
50,Private,7th_8th,4,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,Ecuador,<=50K,No degree,0,0,1
36,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,45,United_States,<=50K,Bachelor's,3,1,1
31,Private,HS_grad,9,Divorced,Prof_specialty,Not_in_family,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
29,Local_gov,Bachelors,13,Never_married,Protective_serv,Not_in_family,White,Male,0,0,56,United_States,<=50K,Bachelor's,3,1,0
21,Private,Some_college,10,Never_married,Sales,Own_child,White,Male,0,0,45,United_States,<=50K,High school or GED,1,1,0
27,Private,Bachelors,13,Never_married,Tech_support,Unmarried,Black,Female,0,0,40,United_States,<=50K,Bachelor's,3,1,0
65,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,16,United_States,<=50K,High school or GED,1,1,1
37,Self_emp_inc,Bachelors,13,Divorced,Sales,Not_in_family,White,Female,0,0,60,United_States,<=50K,Bachelor's,3,1,0
39,Unknown,Masters,14,Married_civ_spouse,Unknown,Wife,Asian_Pac_Islander,Female,3464,0,40,Unknown,<=50K,Master's,4,0,1
24,Private,HS_grad,9,Never_married,Craft_repair,Own_child,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,0
38,Private,HS_grad,9,Divorced,Sales,Not_in_family,White,Male,0,0,80,United_States,<=50K,High school or GED,1,1,0
48,Private,Bachelors,13,Married_civ_spouse,Adm_clerical,Husband,White,Male,7688,0,40,United_States,>50K,Bachelor's,3,1,1
21,Private,Some_college,10,Never_married,Other_service,Not_in_family,Asian_Pac_Islander,Female,0,0,25,United_States,<=50K,High school or GED,1,1,0
31,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,45,United_States,>50K,High school or GED,1,1,1
55,Private,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,4386,0,40,United_States,>50K,High school or GED,1,1,1
24,Private,Some_college,10,Married_civ_spouse,Adm_clerical,Wife,Asian_Pac_Islander,Female,0,0,40,Laos,<=50K,High school or GED,1,0,1
43,Private,HS_grad,9,Divorced,Adm_clerical,Not_in_family,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
26,Private,Assoc_acdm,12,Never_married,Tech_support,Not_in_family,White,Male,0,0,45,United_States,<=50K,Associate's,2,1,0
46,Private,Assoc_acdm,12,Never_married,Prof_specialty,Not_in_family,White,Female,0,0,33,United_States,<=50K,Associate's,2,1,0
35,Private,Assoc_acdm,12,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,United_States,>50K,Associate's,2,1,1
41,Self_emp_inc,Some_college,10,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,54,United_States,>50K,High school or GED,1,1,1
26,Private,Bachelors,13,Never_married,Sales,Not_in_family,White,Male,0,0,40,United_States,<=50K,Bachelor's,3,1,0
34,Private,Masters,14,Married_civ_spouse,Exec_managerial,Husband,Asian_Pac_Islander,Male,7298,0,35,Taiwan,>50K,Master's,4,0,1
19,Unknown,Some_college,10,Never_married,Unknown,Own_child,Black,Female,0,0,25,United_States,<=50K,High school or GED,1,1,0
36,Self_emp_not_inc,Bachelors,13,Divorced,Prof_specialty,Not_in_family,Black,Female,0,0,40,United_States,>50K,Bachelor's,3,1,0
22,Private,Some_college,10,Never_married,Sales,Own_child,White,Male,0,0,15,United_States,<=50K,High school or GED,1,1,0
24,Private,Some_college,10,Never_married,Machine_op_inspct,Not_in_family,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,0
77,Self_emp_not_inc,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
22,Private,5th_6th,3,Married_civ_spouse,Machine_op_inspct,Other_relative,White,Female,0,0,40,Mexico,<=50K,No degree,0,0,0
29,Private,Some_college,10,Never_married,Tech_support,Not_in_family,White,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
62,Private,HS_grad,9,Widowed,Other_service,Not_in_family,White,Female,0,0,24,United_States,<=50K,High school or GED,1,1,0
39,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
43,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,0,1485,50,United_States,<=50K,High school or GED,1,1,1
35,Private,HS_grad,9,Divorced,Transport_moving,Not_in_family,White,Male,0,0,45,United_States,<=50K,High school or GED,1,1,0
29,Private,11th,7,Never_married,Exec_managerial,Not_in_family,White,Female,0,0,40,United_States,<=50K,No degree,0,1,0
76,Self_emp_not_inc,Masters,14,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,10,United_States,<=50K,Master's,4,1,1
63,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,0,0,45,United_States,<=50K,High school or GED,1,1,1
23,Unknown,Assoc_voc,11,Never_married,Unknown,Own_child,Black,Female,0,0,15,United_States,<=50K,Associate's,2,1,0
43,Private,Some_college,10,Married_civ_spouse,Prof_specialty,Wife,White,Female,0,1887,50,United_States,>50K,High school or GED,1,1,1
58,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
66,Private,HS_grad,9,Never_married,Transport_moving,Not_in_family,White,Male,2050,0,55,United_States,<=50K,High school or GED,1,1,0
41,Private,Some_college,10,Never_married,Craft_repair,Not_in_family,Black,Male,0,0,45,United_States,<=50K,High school or GED,1,1,0
26,Private,Bachelors,13,Never_married,Adm_clerical,Not_in_family,White,Male,0,0,40,United_States,<=50K,Bachelor's,3,1,0
47,Private,Assoc_voc,11,Never_married,Other_service,Not_in_family,White,Male,0,0,40,United_States,<=50K,Associate's,2,1,0
55,Local_gov,10th,6,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,United_States,<=50K,No degree,0,1,1
53,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
17,Private,5th_6th,3,Never_married,Other_service,Other_relative,White,Male,0,0,48,Mexico,<=50K,No degree,0,0,0
30,Private,HS_grad,9,Never_married,Craft_repair,Other_relative,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,0
49,Private,Masters,14,Never_married,Prof_specialty,Not_in_family,White,Male,0,0,60,United_States,<=50K,Master's,4,1,0
19,Private,HS_grad,9,Never_married,Sales,Unmarried,Black,Male,0,0,30,Haiti,<=50K,High school or GED,1,0,0
45,Private,HS_grad,9,Married_civ_spouse,Other_service,Husband,Black,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
26,Private,Assoc_acdm,12,Never_married,Sales,Not_in_family,White,Male,0,0,40,United_States,<=50K,Associate's,2,1,0
38,Private,Assoc_voc,11,Married_civ_spouse,Craft_repair,Husband,White,Male,7298,0,40,United_States,>50K,Associate's,2,1,1
36,State_gov,HS_grad,9,Married_civ_spouse,Protective_serv,Husband,White,Male,7298,0,40,United_States,>50K,High school or GED,1,1,1
33,Private,HS_grad,9,Never_married,Farming_fishing,Not_in_family,White,Male,0,0,20,United_States,<=50K,High school or GED,1,1,0
22,State_gov,Some_college,10,Never_married,Protective_serv,Own_child,Black,Female,0,0,40,United_States,<=50K,High school or GED,1,1,0
43,Self_emp_not_inc,Bachelors,13,Never_married,Sales,Not_in_family,White,Male,0,0,42,United_States,<=50K,Bachelor's,3,1,0
67,Unknown,11th,7,Married_civ_spouse,Unknown,Husband,White,Male,0,0,8,United_States,<=50K,No degree,0,1,1
30,Unknown,Assoc_voc,11,Divorced,Unknown,Unmarried,White,Female,0,0,40,United_States,<=50K,Associate's,2,1,0
56,Private,Assoc_acdm,12,Married_spouse_absent,Other_service,Not_in_family,White,Male,0,0,25,Iran,<=50K,Associate's,2,0,0
31,Private,Bachelors,13,Never_married,Prof_specialty,Own_child,White,Male,0,0,25,United_States,<=50K,Bachelor's,3,1,0
33,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,>50K,Bachelor's,3,1,1
26,Private,HS_grad,9,Married_civ_spouse,Other_service,Husband,White,Male,0,0,40,United_States,<=50K,High school or GED,1,1,1
33,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,0,0,40,United_States,>50K,Bachelor's,3,1,1
46,Local_gov,11th,7,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,30,United_States,<=50K,No degree,0,1,1
59,Unknown,Bachelors,13,Married_civ_spouse,Unknown,Husband,White,Male,0,0,40,United_States,>50K,Bachelor's,3,1,1
38,Federal_gov,HS_grad,9,Married_civ_spouse,Adm_clerical,Husband,White,Male,0,0,40,United_States,>50K,High school or GED,1,1,1
65,Private,11th,7,Widowed,Other_service,Unmarried,Other,Male,0,0,40,United_States,<=50K,No degree,0,1,0
40,Private,Assoc_voc,11,Married_civ_spouse,Tech_support,Husband,White,Male,0,0,40,United_States,>50K,Associate's,2,1,1
42,Private,HS_grad,9,Married_civ_spouse,Adm_clerical,Wife,White,Female,0,0,35,United_States,<=50K,High school or GED,1,1,1
26,Self_emp_not_inc,9th,5,Married_civ_spouse,Craft_repair,Husband,White,Male,0,0,40,Portugal,<=50K,No degree,0,0,1
36,Private,10th,6,Married_civ_spouse,Other_service,Wife,White,Female,0,0,24,United_States,<=50K,No degree,0,1,1
62,Private,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,0,0,40,United_States,>50K,Master's,4,1,1
43,Private,Bachelors,13,Married_civ_spouse,Transport_moving,Husband,White,Male,0,0,45,United_States,<=50K,Bachelor's,3,1,1
43,Private,Bachelors,13,Divorced,Exec_managerial,Not_in_family,White,Male,0,1564,45,United_States,>50K,Bachelor's,3,1,0
22,Private,HS_grad,9,Married_spouse_absent,Sales,Not_in_family,White,Male,0,0,55,United_States,<=50K,High school or GED,1,1,0
